cusip	year	pstar	z0	pricef	divf	rnda	adva	fyr	ardsic	exityr	inva	cfa	debta	sales	netcap	earnsh	nyseamex	h0	h1	vala	oneper	sharef
442834	1978	1.375	0	1.375	0	0	0.00622	12	4	1978	0.02926	-0.03649	0.45955	13.124	11.89282	0	0	30.62348	0	0.08301	.	718
443009	1970	2.33057	26.17008	7.125	0.3	0	0	12	21	1989	0.16731	0.02722	0.16544	14.838	6.72385	-0.05	1	53.51015	50.17141	0.6358	-0.07641	600
443009	1971	2.45628	29.07618	7	0.3	0.02091	0.01576	12	21	1989	0.06847	-0.0106	0.28357	13.416	6.98083	-1.49	1	54.7737	50.82128	0.60165	-0.09354	600
443009	1972	2.43241	29.86165	6.6875	0.3	0.0249	0.01414	12	21	1989	0.05303	0.18093	0.22735	15.681	6.50541	0.02	1	52.25176	48.00386	0.61679	-0.50754	600
443009	1973	2.10199	25.69815	3.375	0.3	0.02918	0.01709	12	21	1989	0.05113	0.12736	0.35414	17.34698	7.60828	0.63	1	44.97321	41.33789	0.26616	-0.30173	600
443009	1974	1.94051	24.64472	2.375	0.3	0.02861	0.01544	12	21	1989	0.1061	0.12257	0.37532	22.26599	9.71707	0.32	1	41.04197	37.50748	0.14665	0.22569	600
443009	1975	1.86417	25.22877	3	0.3	0.01739	0	12	21	1989	0.16431	0.09946	0.34011	23.06898	11.03992	0.65	1	38.79783	35.11638	0.16304	-0.34595	600
443009	1976	2.26947	29.50308	2.125	0.075	0.03356	0	12	21	1989	0.03859	-0.03762	0.21783	21.29999	11.32351	-2.73	1	39.84019	35.39634	0.1126	0.2214	600
443009	1977	2.34997	28.19965	2.875	0	0.1292	0.03218	12	21	1989	0.0545	0.20484	0.0957	9.228	4.25692	-4.33	1	34.97024	30.72088	0.40522	0.26879	600
443009	1978	2.46431	27.10744	4.125	0	0.09302	0.03656	12	21	1989	0.02704	0.25505	0.15665	11.71	4.62271	1	1	30.62348	26.51797	0.5354	0.5553	600
443009	1979	2.47353	24.73526	7.5	0	0.0616	0.04878	12	21	1989	0.06143	0.23833	0.05854	14.344	6.0881	1.43	1	25.91606	22.22192	0.87219	-0.20119	708
443009	1980	2.43821	21.94388	7.094	0	0.08585	0.08337	12	21	1989	0.04408	0.33385	0.1508	19.82999	5.64921	1.55	1	21.26068	18.05912	0.88907	-0.23912	708
443009	1981	2.53716	20.29731	6.5	0	0.13471	0.0623	12	21	1989	0.06432	0.37718	0.03925	18.741	5.93884	1.61	1	17.92791	15.02344	0.68734	0.00326	628
443009	1982	3.81556	26.70892	7.844	0	0.11509	0.05738	12	21	1989	0.0495	0.32318	0.19497	18.42699	6.34313	1.63	1	19.94339	15.6748	0.77659	0.47975	628
443009	1983	4.17774	25.06647	13.375	0	0.02439	0.01145	12	21	1989	0.04159	0.08191	1.00202	17.41699	22.96373	1.68	1	16.79115	12.71296	0.36577	0.55558	628
443009	1984	5.03816	25.1908	24.25	0	0.07369	0.03404	12	21	1989	0.03839	0.06122	0.97101	64.04799	22.29565	-2.22	1	15.04621	10.66728	0.68414	-0.56789	629
443009	1985	6.59923	26.39692	12.125	0	0.05352	0.019	12	21	1989	0.0434	-0.08291	0.26113	60.618	25.20702	-7.64	1	14.24249	8.99187	0.30256	-0.54744	629
443009	1986	8.01475	24.04424	6.25	0	0.065	0.0177	12	21	1989	0.06302	-0.12346	1.33093	70.13199	27.16757	-3.06	1	12.41634	6.65261	0.43572	0.141	1894
443009	1987	8.84327	17.68653	8	0	0.0588	0	12	21	1989	0.05516	0.1579	1.32219	77.924	26.12424	0.77	1	9.06488	3.95644	0.58306	-0.07821	1904
443009	1988	9.95493	9.95493	8.375	0	0.02723	0.03358	12	21	1989	0.03141	0.15141	1.13152	85.79599	28.49808	0.24	1	6.25974	1.73129	0.55955	-0.27647	1904
443009	1989	11.5	0	7	0	0.03148	0	12	21	1989	0.03882	0.13185	1.00166	105.26299	33.38625	1.04	1	3.92211	0	0.40067	.	1911
443073	1972	3.67086	64.22596	1.875	0	0	0	7	15	1991	0.05676	0.0968	0.30988	15.769	4.84503	0.07	1	52.25176	52.25176	0.61687	-0.40257	1594
443073	1973	3.40508	55.54108	1.25	0	0.00018	0.00018	7	15	1991	0.11802	0.16604	0.11727	18.38699	5.68539	0.26	1	44.97321	44.97321	0.35046	0.05719	1594
443073	1974	3.54577	53.97716	1.5	0	0.00029	0.00014	7	15	1991	0.15115	0.15159	0.08755	23.47499	6.90697	0.24	1	41.04197	41.04197	0.34617	0.98479	1594
443073	1975	3.9373	55.84193	3.375	0	0.00028	0.00014	7	15	1991	0.08835	0.50524	0.07335	26.85999	7.24406	1.02	1	38.79783	38.79783	0.73705	0.26846	1582
443073	1976	4.92392	66.12002	4.75	0.05	0.00022	0	7	15	1991	0.11947	0.56325	0.10998	27.407	9.1238	1.52	1	39.84019	39.84019	0.7981	-0.30629	1533
443073	1977	4.93626	62.84706	3.5	0.15	0.00065	0.00011	7	15	1991	0.11489	0.31327	0.08636	25.782	9.29554	0.83	1	34.97024	34.97024	0.54107	-0.12517	1437
443073	1978	5.0129	60.29322	3.3125	0.15	0.00126	9.00E-05	7	15	1991	0.16724	0.16588	0.0599	30.202	11.07417	0.47	1	30.62348	30.62348	0.42983	0.07169	1437
443073	1979	4.82059	54.33781	4	0.15	0	0	7	15	1991	0.04717	0.13534	0.04215	33.17699	12.02149	0.41	1	25.91606	25.91606	0.47814	-0.29271	1437
443073	1980	4.54684	47.39793	3.25	0.1	0	0	7	15	1991	0.03295	-0.05094	0.0349	20.422	10.16783	-0.41	1	21.26068	21.26068	0.45932	0.10189	1437
443073	1981	4.60724	43.2636	4.3125	0	0	0	7	15	1991	0.07557	-0.02276	0.01777	20.12299	11.51231	0.05	1	17.92791	17.92791	0.5383	-0.25298	1437
443073	1982	7.21105	60.85728	3.875	0	0	0	7	15	1991	0.0444	-0.04018	0.00391	24.22899	11.59838	-0.45	1	19.94339	19.94339	0.4801	1.29554	1437
443073	1983	7.76483	57.60608	10.25	0	0	0	7	15	1991	0.05033	0.08085	0	29.31999	11.96047	0.08	1	16.79115	16.79115	1.23149	-0.25712	1437
443073	1984	9.38066	60.22988	8.875	0	0	0	7	15	1991	0.03527	0.3835	0	40.478	9.64011	1.34	1	15.04621	15.04621	1.29809	0.06628	1410
443073	1985	12.37782	68.69656	10.75	0.2	0	0	7	15	1991	0.11294	0.38712	0	38.474	10.6609	5.34	1	14.24249	14.24249	1.42178	0.34757	1410
443073	1986	15.39726	71.61714	16.25	0.25	0	0	7	15	1991	0.13823	0.60159	0	42.25699	8.93463	2.34	1	12.41634	12.41634	2.56264	0.78628	1409
443073	1987	16.38142	60.5757	32.313	0.25	0	0	7	15	1991	0.0459	0.73943	0	50.95	9.10698	3	1	9.06488	9.06488	3.74331	-0.31317	1055
443073	1988	17.5163	49.44756	24.375	0.83	0	0	7	15	1991	0.2432	0.53936	0.06035	52.952	11.9326	3.79	1	6.25974	6.25974	2.12852	-0.10772	1042
443073	1989	19.29029	37.48924	23.875	1.25	0	0	7	15	1991	0.06593	0.46202	0	65.075	11.20945	3.57	1	3.92211	3.92211	1.91904	-0.27777	901
443073	1990	20.83306	20.83306	18.5	1.25	0	0	7	15	1991	0.0225	0.28734	0	43.90199	10.44395	2.61	1	1.74518	1.74518	1.58891	0.12611	897
443073	1991	22.875	0	22.875	1	0	0	7	15	1991	0.15576	0.18543	0	36.467	10.27895	1.72	1	0	0	1.9962	.	897
443510	1972	9.16427	147.38342	8.44266	0.17007	0.05098	0.02891	12	24	1991	0.13842	0.42729	0.05669	118.353	64.54895	2.65	1	52.25176	52.25176	0.91735	-0.39586	7013.664
443510	1973	8.46966	127.40749	5.50696	0.18465	0.04932	0.02327	12	24	1991	0.10138	0.3935	0.05233	141.66599	84.89868	3.37	1	44.97321	44.97321	0.45494	-0.51675	7013.664
443510	1974	8.67962	123.40897	2.81422	0.20651	0.05101	0.02338	12	24	1991	0.04193	0.40434	0.04858	180.89999	93.42162	3.33	1	41.04197	41.04197	0.2137	0.49137	7093.926
443510	1975	9.43737	127.14817	4.53515	0.22271	0	0.02138	12	24	1991	0.03231	0.35294	0.04256	172.03099	87.17821	3.44	1	38.79783	38.79783	0.37514	0.13795	7211.232
443510	1976	11.6333	149.70256	5.54746	0.23891	0	0.02279	12	24	1991	0.05971	0.34828	0.04131	192.64999	97.15163	3.59	1	39.84019	39.84019	0.41177	-0.01136	7211.232
443510	1977	11.77985	141.98701	5.80391	0.27116	0	0.02322	12	24	1991	0.08041	0.35705	0.0313	211.02399	106.31381	3.04	1	34.97024	34.97024	0.38576	-0.14761	7066.143
443510	1978	12.05386	135.70732	5.29101	0.30342	0	0.01857	12	24	1991	0.19534	0.27126	0.0157	260.11792	169.23624	3.51	1	30.62348	30.62348	0.22236	0.137	7112.448
443510	1979	11.74025	121.85952	6.69474	0.33798	0	0.01844	12	24	1991	0.06123	0.30317	0.00999	362.43799	191.13795	4.32	1	25.91606	25.91606	0.25204	0.12689	7195.797
443510	1980	11.11593	105.67883	8.5304	0.40276	0	0.01907	12	24	1991	0.06358	0.3394	0.01899	406.0188	202.90042	4.86	1	21.26068	21.26068	0.30623	-0.04133	7283.7765
443510	1981	11.02312	95.63419	9.39444	0.45352	0	0	12	24	1991	0.08858	0.28123	0.016	445.75781	258.7251	2.82	1	17.92791	17.92791	0.26657	0.16638	7341.4992
443510	1982	16.44006	133.19058	12.68789	0.4924	0	0	12	24	1991	0.05298	0.30017	0.0134	418.89282	245.33485	2.85	1	19.94339	19.94339	0.38363	-0.0112	7417.9008
443510	1983	17.23666	125.29521	13.92968	0.52695	0	0	12	24	1991	0.03126	0.28348	0.01298	422.375	261.87183	2.6	1	16.79115	16.79115	0.39667	0.01307	7457.2592
443510	1984	20.22597	130.58485	15.87336	0.57446	0	0	12	24	1991	0.06742	0.25653	0.01141	467.13281	307.1665	3.37	1	15.04621	15.04621	0.36335	0.22826	7031.2624
443510	1985	26.4789	149.30881	21.92035	0.63925	0	0	12	24	1991	0.07518	0.26652	0.01524	521.13599	328.1355	1.91	1	14.24249	14.24249	0.49144	-0.00285	7356.548
443510	1986	32.84428	156.54047	24.18798	0.70836	0	0	12	24	1991	0.06913	0.28508	0.03749	558.80981	331.12305	2.12	1	12.41634	12.41634	0.50246	0.04534	6878.4592
443510	1987	34.59728	133.16583	27.53542	0.8293	0	0	12	24	1991	0.05394	0.29586	0.03341	581.08691	346.77393	2.39	1	9.06488	9.06488	0.59508	0.05565	7494.3024
443510	1988	37.78202	110.26923	32.07066	0.9416	0	0	12	24	1991	0.04315	0.27852	0.02727	614.23682	398.38184	2.74	1	6.25974	6.25974	0.58551	0.12129	7273.2008
443510	1989	43.16045	85.11522	40.36281	1.17914	0	0	12	24	1991	0.05588	0.31214	0.0268	668.76489	384.44922	2.92	1	3.92211	3.92211	0.70145	-0.08945	6681.15
443510	1990	48.0273	48.0273	40.71429	1.38095	0	0	12	24	1991	0.09771	0.30329	0.02273	719.50879	418.92285	3.02	1	1.74518	1.74518	0.61055	0.17962	6282.15
443510	1991	53.5	0	53.5	1.54	0	0	12	24	1991	0.08038	0.28511	0.02056	756.12598	484.39185	3.01	1	0	0	0.64778	.	5865
443782	1986	4.52815	21.72315	17.875	0.075	0	0	9	3	1991	0.21155	0.1082	0	223.963	262.52344	1.17	1	12.41634	12.41634	0.84669	-0.41479	12435
443782	1987	4.77242	18.50796	11.625	0.11	0	0	9	3	1991	0.14464	0.10372	0.0547	428.87988	266.00146	1.03	1	9.06488	9.06488	0.54344	-0.12933	12435
443782	1988	5.22105	15.36542	11.375	0.12	0	0	9	3	1991	0.08365	0.01306	0.39297	549.03198	245.33049	1.12	1	6.25974	6.25974	0.61161	0.08406	13191
443782	1989	6.00847	11.91217	14.125	0.12	0	0	9	3	1991	0.0981	0.20792	0.44728	620.48486	219.43811	1.7	1	3.92211	3.92211	0.29159	-0.53673	4530
443782	1990	6.7582	6.7582	7.375	0.12	0	0	9	3	1991	0.16199	0.0688	0.35987	666.69678	290.84546	0.6	1	1.74518	1.74518	0.15242	-0.08363	6011
443782	1991	7.625	0	7.625	0.12	0	0	9	3	1991	0.10171	0.08438	0.38722	765.29199	307.99878	0.58	1	0	0	0.14881	.	6011
444114	1972	18.01901	86.39008	12.68382	0	0	0	12	31	1977	0.04936	0.07755	0.38543	95.38899	101.58357	1.14	0	52.25176	12.75835	0.29343	0.01563	2350.08
444114	1973	19.65891	75.04186	14.25	0.125	0	0	12	31	1977	0.08701	0.11803	0.33147	106.80899	109.60347	9.85	0	44.97321	9.45681	0.30553	0.07728	2350
444114	1974	21.22055	61.62831	16.75	0.675	0	0	12	31	1977	0.09621	0.22391	0.25281	146.24399	125.91795	6.22	0	41.04197	6.54565	0.3126	0.26658	2350
444114	1975	23.54236	46.37121	23.25	0.8	0	0	12	31	1977	0.19132	0.09698	0.23768	148.90599	177.25131	3.76	0	38.79783	4.03527	0.30825	0.02806	2350
444114	1976	26.22565	26.22565	26	0.8	0	0	12	31	1977	0.13611	0.0459	0.34957	158.03299	248.19725	3.02	0	39.84019	1.80555	0.24618	0.00868	2350
444114	1977	28.25	0	28.25	0.8	0	0	12	31	1977	0.04659	0.01326	0.3121	177.03299	259.64478	-0.86	0	34.97024	0	0.25569	.	2350
444356	1968	2.59765	46.75896	5.35	0.076	0	0	6	27	1991	0.06621	0.27279	0.39784	49.2	15.10305	2.27	1	59.25822	59.25822	1.93943	-0.08261	5475
444356	1969	2.27212	39.10802	5.4	0.12	0	0	6	27	1991	0.14526	0.21326	0.41951	57	21.89819	1.57	1	49.72082	49.72082	1.35011	-0.72153	5475
444356	1970	2.76185	47.3306	1.6	0.12	0	0	6	27	1991	0.16236	0.08481	0.38096	55.44199	24.78374	0.52	1	53.51015	53.51015	0.35346	0.54655	5475
444356	1971	3.23876	54.82725	2.625	0.12	0.0058	0	6	27	1991	0.03995	0.08637	0.33489	63.713	25.85498	0.34	1	54.7737	54.7737	0.55587	0.52039	5475
444356	1972	3.6114	58.04851	4.375	0.02	0.00905	0	6	27	1991	0.03905	0.14495	0.25589	82.47099	31.06483	1.02	1	52.25176	52.25176	0.77107	-0.63949	5475
444356	1973	3.35154	50.17312	1.7	0.06	0.00614	0	6	27	1991	0.0573	0.13274	0.4211	105.06999	40.78389	1.26	1	44.97321	44.97321	0.30179	-0.20711	7240
444356	1974	3.43814	48.57944	1.45	0.08	0.00415	0	6	27	1991	0.04297	0.11324	0.35001	144.12299	48.22397	1.23	1	41.04197	41.04197	0.21769	-0.34297	7240
444356	1975	3.74747	50.02545	1	0.08	0.00625	0	6	27	1991	0.11052	0.10193	0.49025	93.09399	32.0025	-2.53	1	38.79783	38.79783	0.25795	0.69904	8255
444356	1976	4.6317	58.86808	1.825	0.08	0.01181	0	6	27	1991	0.04153	0.1955	0.30146	107.153	42.33249	2.08	1	39.84019	39.84019	0.35588	0.29109	8255
444356	1977	4.69165	55.75953	2.5	0.11	0.01305	0	6	27	1991	0.06033	0.22777	0.22171	130.15199	45.97717	2.71	1	34.97024	34.97024	0.44995	0.38129	8275
444356	1978	4.77113	53.20798	3.75	0.155	0.01572	0	6	27	1991	0.09477	0.22388	0.278	172.66399	57.2529	3.01	1	30.62348	30.62348	0.59506	0.1731	9085
444356	1979	4.61289	47.68032	4.96667	0.176	0.01341	0	6	27	1991	0.11348	0.18371	0.38076	201.741	74.59718	2.37	1	25.91606	25.91606	0.59672	-0.08117	8962.5
444356	1980	4.33669	41.25741	5.20833	0.19533	0.01279	0.02537	6	27	1991	0.16159	0.23283	0.30594	237.51199	101.67285	2.8	1	21.26068	21.26068	0.46688	0.16939	9114
444356	1981	4.25424	37.25928	7.11111	0.22333	0.01931	0.03527	6	27	1991	0.07346	0.20095	0.41542	231.98299	98.39381	1.38	1	17.92791	17.92791	0.67712	-0.32686	9369
444356	1982	6.29065	52.12123	5.5	0.25778	0.02619	0.04732	6	27	1991	0.06864	0.14697	0.37163	222.34499	107.61211	0.61	1	19.94339	19.94339	0.48678	0.13606	9524.25
444356	1983	6.58244	49.12694	7	0.2	0.02217	0.04177	6	27	1991	0.0542	0.11416	0.43883	222.42	89.65616	-0.57	1	16.79115	16.79115	0.93176	-0.36129	11934
444356	1984	7.79039	51.41526	5.05556	0.15556	0	0.06999	6	27	1991	0.06425	0.31781	0.48979	272.60889	78.08049	1.57	1	15.04621	15.04621	0.77649	-0.08069	11992.5
444356	1985	10.20955	59.10518	5.11111	0.26667	0	0.07209	12	27	1991	0.07328	0.21025	0.37064	263.93481	69.60841	0.05	1	14.24249	14.24249	0.88255	-0.07242	12019.5
444356	1986	12.80501	62.39508	5.22222	0.17778	0	0.06651	12	27	1991	0.08123	0.28392	0.31396	294.698	74.08315	1.1	1	12.41634	12.41634	0.85393	0.43536	12114
444356	1987	13.60824	53.36614	8.22222	0.18667	0	0.08261	12	27	1991	0.09025	0.40978	0.26189	340.55078	71.80351	1.83	1	9.06488	9.06488	1.38975	0.0214	12136.5
444356	1988	15.02231	44.47456	9.33333	0.20445	0	0.06424	12	27	1991	0.13436	0.25028	0.46915	335.71289	105.50427	0.54	1	6.25974	6.25974	1.07364	0.19583	12136.5
444356	1989	17.40907	34.58532	12.66667	0.22667	0	0.05118	12	27	1991	0.11607	0.30533	0.6216	449.38892	119.25702	1.75	1	3.92211	3.92211	1.34976	-0.28661	12708
444356	1990	19.66234	19.66234	10.08333	0.26667	0	0.03698	12	27	1991	0.05427	0.24653	0.57682	516.7439	174.54393	2.05	1	1.74518	1.74518	0.74228	0.94998	12849
444356	1991	22.25	0	22.25	0.28333	0	0.04577	12	27	1991	0.11038	0.293	0.52702	678.93579	190.92821	1.52	1	0	0	1.50495	.	12914
445582	1972	7.63735	74.25295	17.75	0.16	0.08808	0	12	29	1983	0.12953	0.42309	0	40.032	21.39993	0.62	1	52.25176	32.04441	4.65898	0.05619	5617
445582	1973	7.6348	67.38196	20.75	0.17	0.08947	0	12	29	1983	0.10751	0.54082	0	51.61099	25.49442	1.07	1	44.97321	27.15046	4.57821	-0.37418	5625
445582	1974	8.07001	64.75825	14.5	0.24	0.08588	0	12	29	1983	0.13162	0.40286	0	57.17899	33.93202	1.07	1	41.04197	23.60023	2.4037	-0.1784	5625
445582	1975	8.86958	64.01688	13.25	0.255	0.08119	0	12	29	1983	0.04272	0.33893	0	56.364	34.59705	0.63	1	38.79783	20.75481	2.16422	-0.07884	5651
445582	1976	10.41133	66.99594	13.375	0.31	0.07187	0	12	29	1983	0.10702	0.38079	0.04253	64.61099	43.03729	1.11	1	39.84019	18.88186	1.7562	-0.16708	5651
445582	1977	10.82739	60.57484	12	0.34	0.06887	0	12	29	1983	0.12679	0.27592	0.12575	73.69699	55.32074	0.99	1	34.97024	14.97946	1.22493	-0.11606	5647
445582	1978	11.36163	53.80224	11.625	0.37	0.07633	0	12	29	1983	0.06428	0.31521	0.1011	91.34698	60.43506	1.31	1	30.62348	11.48845	1.09296	-0.12435	5682
445582	1979	12.02158	46.24868	11.5	0.4	0.07074	0	12	29	1983	0.12166	0.27715	0.06715	106.004	75.67102	1.41	1	25.91606	8.44612	0.86443	-0.22708	5688
445582	1980	12.76803	37.36057	10.125	0.4	0.07339	0	12	29	1983	0.08443	0.20316	0.09395	106.29599	82.07727	0.38	1	21.26068	5.74161	0.70167	-0.17779	5688
445582	1981	14.53705	28.74155	9.625	0.4	0.0613	0	12	29	1983	0.09693	0.15281	0.1749	111.87099	93.93604	0.64	1	17.92791	3.56957	0.58281	0.5893	5688
445582	1982	18.00736	18.00736	18	0.4	0.06821	0	12	29	1983	0.05226	0.20955	0.14824	114.849	78.56912	0.93	1	19.94339	1.73565	1.30311	-0.0237	5688
445582	1983	20.25	0	19.75	0.5	0.0708	0	12	29	1983	0.06477	0.23597	0.1301	119.939	80.81897	0.94	1	16.79115	0	1.39	.	5688
445636	1973	7.66175	51.8631	3	0.064	0.01109	0.04163	11	38	1980	0.05471	0.36553	0.06225	17.245	8.02398	1.25	1	44.97321	18.45071	1.06088	-0.30789	2837.5
445636	1974	8.36963	48.69468	2.28	0.0768	0.00939	0.0516	11	38	1980	0.04707	0.4209	0.02819	21.72899	9.04971	1.55	1	41.04197	15.10993	0.71488	0.38602	2837.5
445636	1975	9.46684	46.10818	3.48	0.1024	0.01076	0.05513	11	38	1980	0.05069	0.43259	0	21.54599	9.01548	1.67	1	38.79783	12.22435	1.0977	0.04525	2843.75
445636	1976	11.252	44.07305	3.96	0.1184	0.00954	0.05346	11	38	1980	0.22125	0.32726	0.21305	30.87599	15.62042	2.06	1	39.84019	9.74697	0.73202	0.64369	2887.5
445636	1977	11.93916	35.26909	7.05	0.16	0.01296	0.04966	11	38	1980	0.07299	0.34626	0.143	36.15199	17.74106	2.01	1	34.97024	6.53759	1.15142	0.01601	2897.5
445636	1978	12.80029	25.38673	7.9	0.2	0.01336	0.06228	11	38	1980	0.10474	0.36432	0.16181	43.30499	20.44096	2.32	1	30.62348	3.82654	1.11982	0.0016	2897.5
445636	1979	14.31045	14.31045	9	0.25	0.01131	0.04963	11	38	1980	0.13161	0.33585	0.21725	51.50299	25.10381	2.16	1	25.91606	1.68905	1.04398	0.59005	2912
445636	1980	16.625	0	16.625	0.32	0.01327	0.0874	11	38	1980	0.06055	0.41834	0.17454	55.25299	25.17073	1.35	1	21.26068	0	1.92599	.	2916
447324	1980	1.58601	17.38909	16.25	0	0.09331	0.00668	10	29	1991	0.13488	0.14676	0.19097	28.48999	13.47077	0.07	0	21.26068	21.26068	1.17616	-0.23347	975
447324	1981	1.59048	15.84619	15	0	0.09186	0	10	29	1991	0.06635	0.32192	0.06158	44.213	17.0912	1.52	0	17.92791	17.92791	1.30945	-0.20328	1492
447324	1982	2.52721	22.65521	14.375	0	0.10158	0	10	29	1991	0.11236	0.00838	0.13995	30.002	25.41843	-0.98	0	19.94339	19.94339	0.9303	-0.0718	1645
447324	1983	2.70427	21.53665	15.375	0	0.11715	0	10	29	1991	0.0938	-0.02273	0.15272	30.258	25.60846	-1.96	0	16.79115	16.79115	1.3929	-0.67913	2320
447324	1984	3.26835	22.76078	5.75	0	0.10988	0	10	29	1991	0.11185	0.01049	0.2626	44.00999	28.98589	-1.82	0	15.04621	15.04621	0.46082	-0.3988	2323
447324	1985	4.43381	26.44625	4	0	0.15573	0	10	29	1991	0.07957	0.00452	0.30365	45.96999	20.57368	-5.55	0	14.24249	14.24249	0.45106	-0.36897	2320
447324	1986	5.66004	28.1075	2.875	0	0.09084	0	10	29	1991	0.01516	0.16534	0.31386	44.78699	17.87804	-0.6	0	12.41634	12.41634	0.57908	-0.14735	3601
447324	1987	6.09097	24.15337	2.75	0	0.10447	0	10	29	1991	0.06202	0.17688	0.70688	45.948	17.2209	0.22	0	9.06488	9.06488	0.62934	1.68157	3941
447324	1988	6.81395	20.20534	8.375	0	0.08572	0	10	29	1991	0.06039	0.2529	0.44949	68	26.52818	1.08	0	6.25974	6.25974	1.25207	0.96902	3966
447324	1989	7.94966	15.72471	19	0.05	0.08194	0	10	29	1991	0.08463	0.28216	0.17486	89.58199	40.1375	1.7	0	3.92211	3.92211	2.60308	-0.72659	5499
447324	1990	8.90041	8.90041	5.75	0.2	0.07822	0	10	29	1991	0.0771	0.207	0.39053	94.26999	49.18307	1.21	0	1.74518	1.74518	0.62255	0.5479	5325
447324	1991	10	0	10	0.2	0.04782	0	10	29	1991	0.21081	0.08372	0.50718	80.752	59.05347	0.43	0	0	0	0.9046	.	5342
448407	1985	4.0104	24.06242	8.125	0	0.06119	0	9	25	1991	0.44073	0.44362	0.46001	52.668	24.15558	1.12	0	14.24249	14.24249	1.27111	0.01303	3779
448407	1986	5.12458	25.62291	9.375	0	0.0449	0	9	25	1991	0.18403	0.28443	0.24026	47.16599	22.25169	0.71	0	12.41634	12.41634	1.60522	0.90167	3810
448407	1987	5.51271	22.05085	20	0	0.04594	0	9	25	1991	0.4241	0.42581	0.49968	77.756	30.40828	1.2	0	9.06488	9.06488	2.50721	-0.54873	3812
448407	1988	6.16635	18.49906	10.25	0	0.06375	0	9	25	1991	0.44254	0.37314	0.60895	113.71399	43.51503	1.08	0	6.25974	6.25974	0.91347	-0.40883	3878
448407	1989	7.24147	14.48294	7	0	0.11033	0	9	25	1991	0.18774	0.18446	0.7303	92.321	36.84338	-1.44	0	3.92211	3.92211	0.74876	-0.26724	3941
448407	1990	8.2896	8.2896	5.875	0	0.10904	0	9	25	1991	0.194	0.55118	0.63715	122.44398	36.30943	1.34	0	1.74518	1.74518	0.63832	0.411	3945
448407	1991	9.5	0	9.5	0	0.10028	0	9	25	1991	0.43543	0.49949	0.50248	143.25999	41.9628	1.12	0	0	0	0.89855	.	3969
448510	1967	8.83415	96.25224	9.0625	0.065	0.04845	0	12	4	1979	0.09059	0.21428	0.4488	30.59999	25.38779	1.88	1	63.76924	36.09335	1.81837	0.40202	5094
448510	1968	9.3522	93.50996	14.08333	0.125	0.06903	0	12	4	1979	0.05374	0.29142	0.42498	33.79999	24.19164	1.2	1	59.25822	32.03636	3.0703	0.17955	5274
448510	1969	9.10649	82.96966	18.5	0.18334	0.07745	0	12	4	1979	0.13588	0.33766	0.36245	40.60899	29.43797	1.13	1	49.72082	26.1945	3.31439	-0.16307	5274
448510	1970	11.02624	91.37474	17.5	0.21	0.07665	0	12	4	1979	0.16595	0.31694	0.27904	45.73199	36.41385	1.51	1	53.51015	25.48713	2.53461	0.24864	5274
448510	1971	12.65786	94.2231	24	0.24	0.07126	0	12	4	1979	0.12725	0.296	0.22579	45.696	40.3855	1.61	1	54.7737	23.05629	3.61793	0.40467	6088
448510	1972	13.68687	89.84771	36.875	0.2496	0.04263	0	12	4	1979	0.17093	0.26043	0.16896	51.77399	49.3998	0.86	1	52.25176	19.27009	4.52579	-0.34968	6063
448510	1973	14.2947	80.74304	26.5	0.2595	0.04783	0	12	4	1979	0.13193	0.26639	0.11987	64.599	59.32014	1.05	1	44.97321	15.43437	2.70852	-0.49734	6063
448510	1974	15.64641	74.43465	14.75	0.37	0.0428	0	12	4	1979	0.08594	0.28433	0.09318	82.84	71.5356	1.36	1	41.04197	12.23446	1.25014	-0.20609	6063
448510	1975	17.33501	66.60461	12.875	0.4	0.03799	0	12	4	1979	0.15892	0.16701	0.17468	77.32999	87.55908	0.6	1	38.79783	9.35894	0.89153	-0.03018	6063
448510	1976	20.00559	58.4011	13.5	0.5	0.04232	0	12	4	1979	0.04222	0.26357	0.13543	106.33699	89.87086	1.23	1	39.84019	6.81123	0.91076	-0.22428	6063
448510	1977	21.17555	41.76746	11	0.6	0.04661	0	12	4	1979	0.03222	0.25029	0.07088	108.09599	89.95494	1	1	34.97024	3.99898	0.74984	-0.10283	6132
448510	1978	22.62148	22.62148	10.5	0.66	0.04437	0	12	4	1979	0.06869	0.25231	0.14268	122.62799	97.85454	1.32	1	30.62348	1.71083	0.61323	0.15848	5715
448510	1979	25.725	0	13.5	0.72	0.04001	0	12	4	1979	0.04472	0.2497	0.11806	143.02199	106.20937	1.58	1	25.91606	0	0.72222	.	5682
448609	1972	2.51805	15.10831	10.875	0	0.12284	0.05605	12	9	1978	0.10027	-0.11255	0.21371	18.39099	13.02483	-0.38	1	52.25176	15.99702	5.00048	-0.81459	5989
448609	1973	2.73222	13.66111	2.25	0	0.12181	0.03404	12	9	1978	0.08942	-0.1964	0.36609	15.354	13.95611	-0.57	1	44.97321	12.45909	0.96554	-0.31478	5989
448609	1974	3.01613	12.06453	1.75	0	0.05625	0.02755	12	9	1978	0.06993	0.16108	0.23962	18.05299	16.44525	0.13	1	41.04197	9.31711	0.63731	1.01629	5989
448609	1975	3.44388	10.33164	4	0	0.07835	0.03478	12	9	1978	0.06702	0.26737	0.25208	25.144	20.03943	0.17	1	38.79783	6.59623	1.19544	-0.13599	5989
